ID,PROB
66213,0.48827812291782263
66214,0.4638044632557109
66215,0.4741717214904641
66216,0.49184206226003474
66217,0.48643798623932993
66218,0.5560071751902471
66219,0.48610333033330255
66220,0.48330865037491577
66221,0.4850042744313997
66222,0.48744979006504785
66223,0.48644426472542257
66224,0.48620246801310696
66225,0.49507435585159343
66226,0.48527342508988613
66227,0.47960786616806406
66228,0.49981694273223576
66229,0.49246099363741874
66230,0.49179030933086676
66231,0.5043359067373493
66232,0.48395864547737794
66233,0.48933049650231053
66234,0.4981070708159014
66235,0.4935245056415917
66236,0.501161671069201
66237,0.48436214126912425
66238,0.4945154231344183
66239,0.49885798108353974
66240,0.49231241170399614
66241,0.5009552060066923
66242,0.49551852218993675
66243,0.48289708071930704
66244,0.5007289256646549
66245,0.5073685956361083
66246,0.5001177969074716
66247,0.48463967088977566
66248,0.47230236277639276
66249,0.4863266212925638
66250,0.48556643847881853
66251,0.4881945938316149
66252,0.48620307538093754
66253,0.4825429176655712
66254,0.4822220218022175
66255,0.4824223001787399
66256,0.4927383790988175
66257,0.49244129034632894
66258,0.4949713848994735
66259,0.48323585503157673
66260,0.48803654629529536
66261,0.48201941864477876
66262,0.48685421205741874
66263,0.4833727384704126
66264,0.48692997730799525
66265,0.481085083644835
66266,0.48204873313946744
66267,0.4889519451523402
66268,0.4808753431150258
66269,0.47991521001363713
66270,0.4753326606545585
66271,0.4974906928109796
66272,0.49387401970474903
66273,0.4881373724158132
66274,0.48326506317799306
66275,0.5063888312886206
66276,0.48175293129560093
66277,0.47655284082699734
66278,0.4839581645940448
66279,0.501523543865651
66280,0.4791802977747369
66281,0.4837158590044569
66282,0.4780991051591611
66283,0.4897204857038001
66284,0.4764373210014399
66285,0.48793114772442203
66286,0.4762529923511207
66287,0.48839561631288636
66288,0.4783204565740591
66289,0.48110128417827813
66290,0.4859759851512505
66291,0.4865771776070023
66292,0.4832171911224724
66293,0.4773970727084647
66294,0.48317115598174204
66295,0.47465955653748626
66296,0.4755007717189333
66297,0.4810012914659594
66298,0.5467659050037958
66299,0.4813865189612013
66300,0.4749316278325111
66301,0.4800840700193767
66302,0.48502126054053196
66303,0.4911012173459669
66304,0.4851254777791521
66305,0.4854563499621998
66306,0.49081784927972655
66307,0.4877503431913032
66308,0.49506089700912437
66309,0.5248660355645679
66310,0.569852606987231
66311,0.48323965408513025
66312,0.4895423503872676
66313,0.4855953244208318
66314,0.48861471776432736
66315,0.48359577400767007
66316,0.4899823852613003
66317,0.48043118786172795
66318,0.4863392917601369
66319,0.48842680824929385
66320,0.47707903967409493
66321,0.48244668998387175
66322,0.48060168068754344
66323,0.5071310961202377
66324,0.4895784562242819
66325,0.5007735566734133
66326,0.48911837098696276
66327,0.4730661711540529
66328,0.4971358259343154
66329,0.5271908885982274
66330,0.48550199599751487
66331,0.483048730181462
66332,0.49476947391920145
66333,0.5067520114616695
66334,0.4982479479149179
66335,0.4991432312269762
66336,0.49379177733800617
66337,0.4882100081637629
66338,0.49414181006786295
66339,0.49520475532705077
66340,0.513929274494989
66341,0.48818610891425174
66342,0.5386646283863158
66343,0.4808792111069799
66344,0.5106694555516242
66345,0.48634549367196084
66346,0.5209356698128593
66347,0.49300112706200955
66348,0.4832125874839387
66349,0.4781903902293476
66350,0.49712958577178845
66351,0.4844280748217815
66352,0.48720619412279625
66353,0.48957693091270943
66354,0.5278160403499832
66355,0.49465543928800065
66356,0.4985431594373816
66357,0.49759555908664677
66358,0.47646854828636054
66359,0.5120665156640204
66360,0.4838623159416727
66361,0.49678151758979255
66362,0.4847205778756745
66363,0.4823889560494917
66364,0.4973659338899667
66365,0.49330197193736564
66366,0.48639300207419467
66367,0.4893730524795397
66368,0.5006929857216635
66369,0.49729534248268736
66370,0.4998202752604515
66371,0.4819583712414913
66372,0.4897537616159659
66373,0.4958994160629864
66374,0.49853516077550825
66375,0.4904757341146643
66376,0.5599771283941725
66377,0.515298603010258
66378,0.49776009076317596
66379,0.4858528277909298
66380,0.4815659399103551
66381,0.49085368382483213
66382,0.4872739747494833
66383,0.48643181052848056
66384,0.5086882200425611
66385,0.501437537312438
66386,0.4823880522213645
66387,0.482675870681049
66388,0.4955412961812242
66389,0.481232856051588
66390,0.48902033618619595
66391,0.48377144838861696
66392,0.4868529819939069
66393,0.482147288299304
66394,0.4985063058822252
66395,0.4912002291814108
66396,0.5025001013409927
66397,0.49540649319692553
66398,0.5514638431004887
66399,0.48381999522281527
66400,0.5763409299892212
66401,0.4938225229362466
66402,0.4992610214545813
66403,0.4856193857179606
66404,0.48989114836094716
66405,0.4839415744732666
66406,0.49671940270278636
66407,0.485374471763401
66408,0.5057082020374969
66409,0.5305701303190667
66410,0.4828152007333049
66411,0.4987060312535795
66412,0.48652853609478947
66413,0.459137165625743
66414,0.5049197653202142
66415,0.4964183985529863
66416,0.4798000638940345
66417,0.4995739769154032
66418,0.5017488428110386
66419,0.4773890449194069
66420,0.5018066142731129
66421,0.48245661509096427
66422,0.49395491393146373
66423,0.49135277841294267
66424,0.5425383543986987
66425,0.4956340997311572
66426,0.5004612247152902
66427,0.4818541994448773
66428,0.4860691463651766
66429,0.4730010200486035
66430,0.4858165378178715
66431,0.49350592278127314
66432,0.4817878274970583
66433,0.5060017113555852
66434,0.49393473945262684
66435,0.482955972340679
66436,0.47564411885148655
66437,0.4883508172086445
66438,0.4934421998893125
66439,0.4958710541987753
66440,0.4851054929965306
66441,0.47346629359609216
66442,0.4847986162789299
66443,0.48286787307201423
66444,0.48561086075356313
66445,0.49279384497292006
66446,0.49928802255997307
66447,0.5037353620361389
66448,0.4822649433067512
66449,0.5002755928495424
66450,0.4844848286714509
66451,0.47566362163633646
66452,0.48994087423255356
66453,0.4939017808657281
66454,0.49483039081538405
66455,0.4875906476534646
66456,0.5310833794289214
66457,0.4826445427244785
66458,0.5087195786525547
66459,0.48243493672529525
66460,0.4843566897783713
66461,0.4865905870861236
66462,0.4980597990103247
66463,0.48726672984636676
66464,0.48203648824545764
66465,0.4779935900708054
66466,0.47627865789347945
66467,0.4805203958046276
66468,0.497156989668779
66469,0.493728665666079
66470,0.5139572980169469
66471,0.5044865320304998
66472,0.47821665589764945
66473,0.4895860388136132
66474,0.4790332063919299
66475,0.5038502444034509
66476,0.5162127994057858
66477,0.4912066807259038
66478,0.48003463959126186
66479,0.4919003422475985
66480,0.5000094973902502
66481,0.47858350242351005
66482,0.4815411761086124
66483,0.4834505340426235
66484,0.4852788206497872
66485,0.5313903322673867
66486,0.49471882580890447
66487,0.47510822545411635
66488,0.4824558559248797
66489,0.49260368507722807
66490,0.504503736945949
66491,0.4736921123163307
66492,0.4985633279254584
66493,0.4905797371114205
66494,0.5001556294056961
66495,0.4832163649932227
66496,0.47812577332786776
66497,0.4900113699727034
66498,0.501662758955034
66499,0.4883019283539468
66500,0.4843668016408477
66501,0.48990888532112475
66502,0.49447712942048927
66503,0.49033070909904036
66504,0.47377565035368685
66505,0.46314280049312356
66506,0.4973410199520085
66507,0.4711878425493438
66508,0.48471374802493283
66509,0.5059462570627703
66510,0.4779461404591787
66511,0.5055576160073493
66512,0.4891061094134724
66513,0.4969838202302824
66514,0.49391863710757483
66515,0.5049816494941821
66516,0.4869489064244534
66517,0.46859368021736075
66518,0.48236020307770067
66519,0.47399745106322577
66520,0.47928765856586625
66521,0.4856899307561065
66522,0.4800714060995581
66523,0.504274850255416
66524,0.4698833040499587
66525,0.4754635840640139
66526,0.4664108152521115
66527,0.5045162971330881
66528,0.5060646277270984
66529,0.4888680274720743
66530,0.4755029154370087
66531,0.49642534283731293
66532,0.47501283533617206
66533,0.4791977312821845
66534,0.48931600930911123
66535,0.478744278190603
66536,0.48727020304598073
66537,0.48527516576343344
66538,0.4813189287299073
66539,0.48194615313100087
66540,0.4850163771796927
66541,0.49693158993876024
66542,0.48627355130001815
66543,0.4884089530357375
66544,0.48267969162842006
66545,0.4819396296447135
66546,0.4788454006719248
66547,0.48785215959256584
66548,0.4934760048820809
66549,0.5060542163318196
66550,0.49213886486462827
66551,0.3792959770821591
66552,0.47769948698588643
66553,0.48377477883568043
66554,0.4834427071472313
66555,0.47553562801125704
66556,0.47177632115452467
66557,0.4763771872878003
66558,0.48320132325461207
66559,0.4962423677574611
66560,0.49244429636463966
66561,0.4997919907300502
66562,0.46165866821294144
66563,0.4960717530753896
66564,0.5380782810900745
66565,0.4849952052360119
66566,0.4854777456140139
66567,0.4774078673509264
66568,0.4805736281272243
66569,0.49445765390241175
66570,0.5106077214408404
66571,0.4896958221224126
66572,0.5280605288212359
66573,0.4967162459287284
66574,0.5217967082171173
66575,0.5018457371327919
66576,0.48628481108634053
66577,0.4909983117013891
66578,0.4940094779833788
66579,0.48970442008756987
66580,0.4845742983445174
66581,0.5165541975152431
66582,0.49943597559085584
66583,0.49698881258410027
66584,0.5033260832852788
66585,0.48888103178646886
66586,0.4797756504498875
66587,0.49275245896775904
66588,0.49370735269140453
66589,0.4886018003664335
66590,0.5123843830070147
66591,0.5010939087898844
66592,0.4859315375074069
66593,0.497639638971902
66594,0.4786946208902818
66595,0.478285032521023
66596,0.48716414482357556
66597,0.5033438302892529
66598,0.47832523118056336
66599,0.48636312219219624
66600,0.4995797496319862
66601,0.50389702610195
66602,0.4980728785373466
66603,0.543417758997629
66604,0.5033437118666819
66605,0.5006555473947882
66606,0.459620914023375
66607,0.4823126593712148
66608,0.4777141268083276
66609,0.4862579147973037
66610,0.4909850875619656
66611,0.47073820241990383
66612,0.4911814908500537
66613,0.4693328978522645
66614,0.4893605333170039
66615,0.4880437419383892
66616,0.49047550400561557
66617,0.4949202325024057
66618,0.47954052121142005
66619,0.49489512863042817
66620,0.49424870826492173
66621,0.48108770052654365
66622,0.47016409343772575
66623,0.497511677788129
66624,0.4794263974647551
66625,0.48860839695200226
66626,0.5006851905859683
66627,0.48568529248176295
66628,0.482412422821388
66629,0.5040576841504636
66630,0.5007827553331863
66631,0.5503573515707594
66632,0.4809251622166159
66633,0.4722712730746528
66634,0.48657324427832416
66635,0.4900399708128047
66636,0.525668780606044
66637,0.5056331854658054
66638,0.494969344675947
66639,0.4877508833744709
